EncounterID,SentenceID,Sentence,IsHallucination,GPTreason,GPTReasonCategoryLast,GPTReasonCategoryAll,GPTJudgement
HaluSum001172-0,0,"Five men and one woman were arrested at 8am in the port's departure zone. The group, all in their 20s, are currently being questioned at police station. Searches taking place at a number of addresses in Birmingham, West Mids. Suspects are not a family group and were not accompanied by children.
",0,"These are hallucinations because:
 Hallu_2. The source document states that ""Four of the men, all in their 20s, are from Birmingham, West Midlands,"" but it also mentions a ""26-year-old man and a 23-year-old woman of no fixed abode"" who were arrested. The sentence incorrectly groups all the individuals as being in their 20s, which contradicts the ages given in the source document.",2,['2'],1
HaluSum001172-1,0,Six potential terrorists attempting to enter Syria have been arrested in Dover this morning. The arrests were part of an ongoing investigation and the individuals are currently being questioned in the West Midlands. The suspects did not pose an immediate threat to public safety.,1,"These are hallucinations because:
 Hallu_8. The source document states that the individuals were arrested on suspicion of Syria-related terrorism offences, not that they were attempting to enter Syria. The rest of the sentence is supported by the source document.",8,['8'],1
HaluSum001173-0,0,"The black pooch was filmed in action as he took a rescue rope out to his owner at the Clarence J. Brown Dam and Reservoir in Ohio on Saturday. Footage shows the unidentified man then being hauled to shore by firefighters after spending almost two hours in cold waters.
",0,"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which describes the same event of the dog taking a rescue rope to its owner and the man being hauled to shore by firefighters after spending time in cold waters. The temperature of the water is mentioned as hovering around zero degrees Celsius in the source document, which corresponds to ""cold waters"" in the sentence. Therefore, there is no hallucination present.",12,['12'],0
HaluSum001173-1,0,A man in Ohio was saved by his dog who acted fast by rescuing his owner with a rope after he got stuck in waist-deep mud while retrieving some duck hunting gear. The man was unharmed and remained in good spirits throughout the ordeal.,1,"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which describes the dog saving his owner by taking a rescue rope out to him, the man being stuck while recovering duck hunting gear, and the man remaining in good spirits and not suffering any injuries.",12,['12'],0
HaluSum001174-0,0,"Charlie Austin revealed that Joey Barton ignored him on his first day. The pair are good friends now following the hilarious incident. The 25-year-old says QPR can't afford to lose in their double header. Austin is delighted and humbled to be fourth in the goalscoring charts. CLICK HERE for all the latest Queens Park Rangers news.
",0,"These are hallucinations because:
 Hallu_1. The source document does not mention that the incident where Joey Barton ignored Charlie Austin was ""hilarious,"" nor does it provide a direct quote or reference to Austin being ""delighted"" about his position in the goalscoring charts. Additionally, the sentence ""CLICK HERE for all the latest Queens Park Rangers news"" suggests a hyperlink or call to action that is not present in the source document.",1,['1'],1
HaluSum001174-1,0,"Charlie Austin has been dubbed the next Harry Kane after scoring an impressive 15 goals in his first Premier League season for QPR. He credits his success to his close friendship with Joey Barton, who famously ignored him on his first day at the club. Despite the setback, the two have become inseparable and are often seen out to dinner together with their respective partners. QPR is facing a tough couple of games against West Brom and Aston Villa, but Austin is confident they can pick up at least four points. He hopes to continue his impressive goal-scoring streak and climb up the charts, even surpassing Aguero and Costa.",1,"These are hallucinations because:
 Hallu_8. The source document does not mention Charlie Austin being dubbed the next Harry Kane. It also does not credit his success to his friendship with Joey Barton, nor does it state that the two are often seen out to dinner with their partners. The source does mention the importance of the upcoming games and the need for points, but it does not express Austin's confidence in the same way as the sentence does. Additionally, the source does not mention Austin's hopes to surpass Aguero and Costa.",8,['8'],1
HaluSum001175-0,0,"FA chairman Greg Dyke wants to increase the minimum homegrown players in a Premier League squad of 25 from eight to 12. Arsenal manager Arsene Wenger has criticised the proposal. Wenger has had his fair share of dud buys for the Gunners. Perhaps he should pay attention to building a core of homegrown players. CLICK HERE for the latest Premier League news.
",0,"These are hallucinations because:
 Hallu_1. The source document does not contain any clickable links or references to ""the latest Premier League news,"" so the prompt to ""CLICK HERE"" is not supported by the source document.",1,['1'],1
HaluSum001175-1,0,"Arsene Wenger has been praised for his intelligent comments on the issue of English mediocrity in football. He argues that competition should be structured to favour the best and not protect the mediocre. However, his transfer record shows that he has signed a number of subpar players from abroad to save the Premier League from English mediocrity. Nonetheless, FA chairman Greg Dyke's proposal to increase the number of homegrown players in a squad may not be the solution. With the majority of the best players in the world coming from Spain and South America, English clubs will have to work harder to create the best players if they want to become the best in the world.",1,"These are hallucinations because:
 Hallu_1. The source document does not praise Arsene Wenger for his comments on English mediocrity in football; it actually scrutinizes his stance and points out inconsistencies in his argument and transfer record. The sentence also implies that Wenger's intention in signing foreign players was to save the Premier League from English mediocrity, which is not supported by the source document. The source document also does not state that the majority of the best players in the world are from Spain and South America, nor does it claim that English clubs must become better at creating players to be the best in the world. These claims are not present in the grounding source and cannot be inferred using basic domain/common knowledge.",1,['1'],1
HaluSum001176-0,0,"The terrifying video was captured in Wangaratta, northeast Victoria. A man sprays insect repellent under the handle door of his Holden Ute. He cowers back in fear when the huntsman drops out and onto the road.
",0,"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which describes the same event and location, the man's action of spraying insect repellent, and his reaction to the spider.",12,['12'],0
HaluSum001176-1,0,"A man in Victoria was attacked by a rare and venomous spider that had been living inside his car door handle. The man narrowly escaped the deadly encounter after bravely spraying insect repellent and fending off the spider. The video has since gone viral, with viewers expressing shock and horror at the man's close call.",1,"These are hallucinations because:
 Hallu_8. The grounding source states that the spider was a huntsman, which is known for its size and speed but not for having dangerous venom. The sentence incorrectly claims the spider was rare and venomous, and it also exaggerates the situation by stating the man ""narrowly escaped the deadly encounter"" and ""bravely"" fended off the spider, which contradicts the source's description of the event.",8,['8'],1
HaluSum001177-0,0,"Souths hooker Issac Luke has become embroiled in a social media storm. The 27-year-old had posted a heartfelt appeal to find a young injured fan. But he was taunted by Bulldog fans on Instagram over his posts. He lashed out at them, calling them 'lil poofters' on Saturday. The offensive comment prompted an immediate social media backlash. The post was immediately deleted and Luke has since apologised. The Rabbitohs star is now under investigation by the NRL integrity unit. It comes after Souths sealed a bitter win over the Bulldogs on Friday.
",0,"These are hallucinations because:
 Hallu_12. The sentence provided is a summary of the events described in the source document and does not contain any hallucinated information. All the elements of the sentence are supported by the source document: Issac Luke's involvement in a social media issue, his appeal to find a young fan, the taunting by Bulldog fans, his response, the backlash, the deletion of the post, his apology, and the investigation by the NRL integrity unit, as well as the context of the Rabbitohs' recent win over the Bulldogs.",12,['12'],0
HaluSum001177-1,0,"South Sydney Rabbitohs hooker Issac Luke has been accused of making homophobic comments towards fans of rival team Canterbury Bulldogs on social media. The 27-year-old lashed out at the fans after they taunted him about a young fan who was allegedly attacked at a recent match. Luke's comments were quickly deleted and he has since apologized. Many of his fans have defended him, saying that the comments were taken out of context. The NRL has launched an investigation into the matter.",1,"These are hallucinations because:
 Hallu_1. The source document does not support the claim that ""many of his fans have defended him, saying that the comments were taken out of context."" While it does mention that some people defended Luke's comment, it does not specify that the defense was on the basis of the comments being taken out of context.",1,['1'],1
HaluSum001178-0,0,"The depiction is so unflattering a Facebook page called 'We Love Lucy! Get Rid of this Statue' has attracted more than 600 likes. It would cost an estimated $8,000 to $10,000 for the statue to be recast. Artist Dave Poulin has refused to comment on the controversy.
",0,"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which states that the statue's depiction has led to the creation of a Facebook page with more than 600 likes, the estimated cost for recasting the statue, and that artist Dave Poulin has declined to comment. Therefore, there is no hallucination present in this sentence.",12,['12'],0
HaluSum001178-1,0,"The hideous statue of Lucille Ball, which costs $8,000 to $10,000 to fix, is so scary at night that it has caused Celoron residents to tremble in fear. There is a Facebook page called 'We Love Lucy! Get Rid of this Statue' that is demanding for the statue's removal. Dave Poulin, the artist of the statue, is not an expert in sculpting and his mistake cost him the opportunity to create a stunning artwork.",1,"These are hallucinations because:
 Hallu_8. The source document does not support the claim that the statue has caused Celoron residents to ""tremble in fear."" While it mentions that one person said ""it is frightening"" when seen at night, this does not equate to causing widespread trembling in fear. The source document also does not comment on Dave Poulin's overall expertise in sculpting, only that this particular work did not do justice to Lucille Ball. Therefore, the claim about his expertise is not supported. Additionally, the source document does not mention that this incident cost him an opportunity to create a stunning artwork, making this part of the sentence a hallucination as well.",8,['8'],1
HaluSum001179-0,0,"Norwich move up to third spot with away victory against Brighton. Bradley Johnson struck in the 62nd minute to hand his side crucial win. Brighton remain in 16th position with six league games to go.
",0,"These are hallucinations because:
 Hallu_1. The source document does not provide any information about the league standings or the number of games remaining for Brighton, so the claims about Norwich moving up to third spot and Brighton remaining in 16th position with six league games to go are not supported by the source document.",1,['1'],1
HaluSum001179-1,0,"Norwich secured their spot in the Barclays Premier League promotion race as they defeated Brighton in a tightly-fought encounter. The match took place in persistent drizzle at The Amex and the move that sealed the win took around 10 seconds. Bradley Johnson fired a low cross by Nathan Redmond into the net, with his natural acceleration helping him outpace Joe Bennett. The impressive win helped elevate Norwich to their favourite position, with Chris Hughton left frustrated by the result.",1,"These are hallucinations because:
 Hallu_7. The source document does not confirm that Norwich secured their spot in the Barclays Premier League promotion race as a result of this match. It mentions that the win kept their promotion hopes on course, but does not state that a spot was secured. The rest of the sentence is supported by the source document, except for the phrase ""The impressive win helped elevate Norwich to their favourite position,"" which is not mentioned or implied in the source document, thus changing the meaning of the team's standing after the match.",7,['7'],1
HaluSum001180-0,0,"James Oliver, 48, was left with a serious leg injury after being allegedly hit by a car driven by Linda Currier, 53. Police found Oliver in the driveway of a home in  Maine, on Saturday night. Currier arrested operating under the influence and aggravated assault. Oliver  charged with attempted gross sexual assault, unlawful sexual touching and failing to comply with the sex offender registration act.
",0,"These are hallucinations because:
 Hallu_12. The sentence provided is a summary of the events described in the source document and does not contain any hallucinated information. All the details in the sentence can be directly found or inferred from the source document.",12,['12'],0
HaluSum001180-1,0,"A sex offender was caught and run over by his angry girlfriend after she caught him abusing a young girl. James Oliver was seriously injured after being hit by Linda Currier's car in Maine. Currier was arrested for driving under the influence and Oliver was charged with gross sexual assault, sexual touching, and violating sex offender registration laws.",1,"These are hallucinations because:
 Hallu_12. The sentence provided is a summary of the events described in the source document and does not contain any hallucinated information. All the details mentioned in the sentence can be found in the source document.",12,['12'],0
HaluSum001181-0,0,"The Turin club are 14 points clear of Roma at the top of Serie A. Juventus are aiming for a fourth straight Scudetto title. The Bianconeri are on for a potential treble, playing in the Champions League quarter-finals and the Coppa Italia semi-finals.
",0,"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which states that Juventus are 14 points clear of Roma, aiming for a fourth straight Scudetto, and are in the Champions League quarter-finals and the Coppa Italia semi-finals. Therefore, there is no hallucination present.",12,['12'],0
HaluSum001181-1,0,Allegri hopes to win the hearts of Juventus fans with his coaching skills as the Turin team aims for their first Serie A win in four years.,1,"These are hallucinations because:
 Hallu_8. The source document states that Juventus is aiming for a fourth straight Scudetto, which contradicts the claim in the sentence that they are aiming for their first Serie A win in four years.",8,['8'],1
HaluSum001182-0,0,"Harry Kane is approaching 30 goals for the season in all competitions. Mauricio Pochettino says Kane is similar to Gabriel Batistuta. Roy Hodgson wants Kane to play for the England Under 21s in the summer.
",0,"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which states that Kane is nearing the 30-goal mark, Pochettino has compared him to Batistuta, and Hodgson wants him to play for the Under 21s. Therefore, there is no hallucination present.",12,['12'],0
HaluSum001182-1,0,Tottenham striker Harry Kane has scored 30 goals in his first season and has been compared by manager Mauricio Pochettino to Gabriel Batistuta. Kane will play for the England Under 21s this summer despite worries about player burnout.,1,"These are hallucinations because:
 Hallu_2. The source document states that Kane is ""within two strikes of the 30-goal barrier for the season,"" which means he has not yet scored 30 goals. The sentence incorrectly states that he has scored 30 goals. The rest of the sentence is supported by the source document.",2,['2'],1
HaluSum001183-0,0,"Barcelona among host of clubs keen on signing Paul Pogba. But Juventus director Pavel Nedved insists he is going nowhere. Czech admitted he is pleased Juve avoided Barca in Champions League. Claims that Lionel Messi is currently enjoying 'best spell' of his career. CLICK HERE for the latest Barcelona news.
",0,"These are hallucinations because:
 Hallu_12. The sentence provided is a summary of various points from the source document, and it does not contain any hallucinated information that contradicts or is unsupported by the source document. The source document indeed mentions Barcelona's interest in Paul Pogba, Pavel Nedved's insistence that Pogba is not moving, his relief at Juventus not drawing Barcelona in the Champions League, and his comments on Lionel Messi's form. Therefore, the sentence is supported by the source document.",12,['12'],0
HaluSum001183-1,0,"Paul Pogba is set to move to Barcelona in the next transfer window, according to Pavel Nedved. Catalans expected to break the bank to acquire the Frenchman's services. Juventus director also expressed his relief that Barcelona won't be playing in the knockout stages of the Champions League. Lionel Messi is allegedly underperforming, with Nedved stating that he's having an ordinary season.",1,"These are hallucinations because:
 Hallu_8. The source document states that Pavel Nedved insisted Paul Pogba won't be moving anywhere, which contradicts the claim that Pogba is set to move to Barcelona. Additionally, the source does not mention that Barcelona is expected to ""break the bank"" to acquire Pogba, nor does it state that Barcelona won't be playing in the knockout stages of the Champions League. Lastly, Nedved actually believes that Lionel Messi is currently in the greatest form of his career, which contradicts the claim that Messi is underperforming and having an ordinary season.",8,['8'],1
HaluSum001184-0,0,"Fiorentina goalkeeper Neto has been linked with Liverpool and Arsenal. Neto joined Firoentina from Brazilian outfit Atletico Paranaense in 2011. He is also wanted by PSG and Spanish clubs, according to his agent. CLICK HERE for the latest Liverpool news.
",0,"These are hallucinations because:
 Hallu_8. The source document does not mention Arsenal as one of the clubs interested in Neto. It only mentions Liverpool, PSG, and clubs in Spain. The part about Neto joining Fiorentina from Atletico Paranaense in 2011 and being wanted by PSG and Spanish clubs is supported by the source document. However, the claim about Arsenal's interest is not, hence it is a factual claim that contradicts the information in the source document.",8,['8'],1
HaluSum001184-1,0,"Liverpool and Arsenal are set to compete for the signature of Fiorentina's goalkeeper, Neto. The Brazilian's agency reveals that his future is uncertain and there are many clubs interested in him, including Real Madrid.",1,"These are hallucinations because:
 Hallu_5. The source document mentions Liverpool and PSG as interested clubs, but does not mention Arsenal. The inclusion of Arsenal is incorrect based on the provided source. The rest of the sentence is supported by the source document.",5,['5'],1
HaluSum001185-0,0,"Video posted by YouTube user Richard Stewart showing a Porsche Cayman flying out of control. Police cited unidentified driver for the crash. Car reportedly wrecked and needed to be towed from the scene.
",0,"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which mentions the video by Richard Stewart, the Porsche Cayman losing control, the police citing a 31-year-old driver, and the car being towed away after being totaled.",12,['12'],0
HaluSum001185-1,0,"A 31-year-old Porsche driver in Canada lost control of his car and crashed it while speeding through a green light. The car was completely wrecked and had to be towed away, reminding everyone that not all Porsche drivers are skilled.",1,"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which mentions a 31-year-old driver cited for the crash, the Porsche losing control at a green light, and the car being towed away after being totaled. The additional commentary about reminding everyone that not all Porsche drivers are skilled is an inference that can be drawn from the statement in the source document: ""Just cause you have a nice car doesn't make you a good driver."" Therefore, there is no hallucination present.",12,['12'],0
HaluSum001186-0,0,"Ex-soldier Riki Hughes, 31, was the club secretary at Tidworth Town FC. He set up fake bank account in the name of the team's landlord and siphoned off at least £17,000. Jailed for 16 months after spending the cash on camping gear and holiday.
",0,"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which states that Riki Hughes stole £17,000, spent it on camping equipment and a stag holiday, and was jailed for 16 months. The details about the fake bank account and his position as club secretary are also mentioned in the source. Therefore, there is no hallucination present in this sentence.",12,['12'],0
HaluSum001186-1,0,"Riki Hughes, a former soldier, has been sentenced to jail for stealing £26,000 from a children's football club where he volunteered as club secretary. The court heard that he spent the money on himself, including camping equipment, whilst also making false rent payments to Aspire Defence, the club's landlord.",1,"These are hallucinations because:
 Hallu_2. The source document states that Riki Hughes pleaded guilty to stealing £17,000, but the club claimed the total theft amounted to £26,000. The sentence incorrectly states that he was sentenced for stealing £26,000, which contradicts the specific amount he pleaded guilty to in the source. Additionally, the source document mentions that Aspire Defence was not charging the club rent, which contradicts the claim in the sentence that Aspire Defence was the club's landlord.",2,['2'],1
HaluSum001187-0,0,"Lee Cattermole returns from suspension for Sunderland. But Black Cats without injured defender Wes Brown through a knee injury. Knee surgery will see Massadio Haidara miss rest of the season. Steven Taylor, Paul Dummett, Cheick Tiote and Siem de Jong also out for Newcastle United ahead of Wear-Tyne derby.
",0,"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which states that Lee Cattermole will return after a two-match ban, Wes Brown is injured, Massadio Haidara will miss the rest of the season due to knee surgery, and Steven Taylor, Paul Dummett, Cheick Tiote, and Siem de Jong are out for Newcastle. Therefore, there is no hallucination present in this sentence.",12,['12'],0
HaluSum001187-1,0,"Newcastle United's chances of winning the derby have been decimated due to the absence of five key players through injury and suspension. Meanwhile, Lee Cattermole's return from suspension is likely to boost Sunderland's chances of winning, with the Black Cats also enjoying a home advantage at the Stadium of Light.",1,"These are hallucinations because:
 Hallu_1. The source document does not provide any information that would support the claim that Newcastle United's chances of winning have been ""decimated"" due to the absence of players, nor does it mention that Lee Cattermole's return is likely to boost Sunderland's chances of winning. The term ""decimated"" and the prediction of the impact on the chances of winning are not present in the source document and cannot be inferred from the given information.",1,['1'],1
HaluSum001188-0,0,"Rory McIlroy heads to the Masters hoping to complete a career grand slam. Bose have released a video chronicling McIlroy's early career. The 2015 Masters kicks off at Augusta on April 9. READ: McIlroy warned Tiger Woods he would catch him after penning golf legend a letter... when he was just nine years old! CLICK HERE for all the latest news and build-up to the  Masters 2015.
",0,"These are hallucinations because:
 Hallu_1. The source document does not mention anything about Rory McIlroy warning Tiger Woods he would catch him after penning him a letter at the age of nine, nor does it provide a clickable link or prompt to ""CLICK HERE for all the latest news and build-up to the Masters 2015."" The rest of the sentence is supported by the source document.",1,['1'],1
HaluSum001188-1,0,Rory McIlroy has completed a career grand slam after winning the Masters tournament. A video by McIlroy's sponsor Bose chronicles his entire journey from being a young golfer to the best player in the world. The Masters were held at Augusta on April 9.,1,"These are hallucinations because:
 Hallu_8. The source document states that Rory McIlroy is hoping to complete a career grand slam by winning the forthcoming Masters, which implies that he has not yet completed it. The sentence claims he has already completed it, which contradicts the source. The rest of the sentence about the video and the date of the Masters at Augusta is supported by the source document.",8,['8'],1
HaluSum001189-0,0,"Sergio Garcia is looking to win his first PGA Tour title since 2012. The Spaniard is competing at this week's Shell Houston Open. It is the last PGA Tour event ahead of next week's Masters at Augusta.
",0,"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which states that Sergio Garcia is focused on winning his first PGA Tour title since 2012 at the Shell Houston Open, and it also mentions the proximity of the Masters. Therefore, there is no hallucination present in this sentence.",12,['12'],0
HaluSum001189-1,0,"Sergio Garcia is confident that he will win his second career grand slam title at the Shell Houston Open this week, despite the upcoming Masters at Augusta. The Spaniard is determined to break his victory drought and bring home a win.",1,"These are hallucinations because:
 Hallu_8. The source document does not state that Sergio Garcia is confident of winning a ""second career grand slam title."" It only mentions that he is focused on winning his first PGA Tour title since 2012 and that Rory McIlroy is the one bidding for a third major victory in succession to complete the career grand slam. The sentence also implies that Garcia is determined to win the Shell Houston Open, which is not explicitly stated in the source document.",8,['8'],1
HaluSum001190-0,0,"Johnny Sexton has featured in 11 Euro knock-out games and won the lot. Racing Metro's No 10 wants to finish two-year stint in Paris with a medal. The French side face Saracens in last eight of European Champions Cup.
",0,"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which states that Sexton has featured in 11 knock-out games in continental rugby and won them all, and that he wants to win a medal with Racing Metro to consider his two years there a success. The document also mentions the upcoming quarter-final with Saracens. Therefore, there is no hallucination present in this sentence.",12,['12'],0
HaluSum001190-1,0,"Johnny Sexton has played in many games for Racing Metro this year, including the European Champions Cup, but he has not been able to win a medal in any of them. Despite his success with Leinster and Ireland, Sexton's time in France has been disappointing and he is looking to make a bigger impact in his final games before returning to Dublin. Racing Metro will face Saracens in the quarter-finals, but Sexton will need to step up if he wants to leave Paris with a trophy.",1,"These are hallucinations because:
 Hallu_8. The source document states that Johnny Sexton wants to fill the void by winning a medal with Racing Metro this season, implying that he has not yet won one. However, it does not support the claim that his time in France has been disappointing, as this is a subjective statement not found in the source. The source also does not mention that Racing Metro will face Saracens in the quarter-finals, but it does say that Sexton has helped the French side reach the knock-out stages for the first time, which contradicts the claim that he has not been able to win a medal in any of them.",8,['8'],1
HaluSum001191-0,0,"Kamal criticised umpires' decision to award controversial no-ball against Rohit Sharma in India's World Cup match with Bangladesh. The Bangladeshi president alleged India had used its influence in the ICC. Governing body asked him to withdraw his statement or apologise. But Kamal confirmed his intention to step down.
",0,"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which mentions Kamal's criticism of the umpires over a disputed no-ball against India batsman Rohit Sharma, his allegations of India influencing the ICC, and the ICC's request for him to withdraw his statement or apologise, followed by his resignation. Therefore, there is no hallucination present in this sentence.",12,['12'],0
HaluSum001191-1,0,"Mustafa Kamal resigned as ICC president after accusing India of match fixing during the World Cup quarter-final against Bangladesh, leading to a controversial no-ball being given against Rohit Sharma. Kamal, who also heads the Bangladesh Cricket Board, was told to withdraw his statement or apologise, but instead chose to step down from his position. India has since denied any involvement in match fixing, and the ICC has launched an investigation into the matter.",1,"These are hallucinations because:
 Hallu_8. The source document does not mention ""match fixing"" specifically; it talks about Mustafa Kamal accusing India of influencing the outcome of the match. The term ""match fixing"" implies a deliberate attempt to predetermine the result of a match, which is a more serious accusation and is not supported by the source document. Additionally, the source document does not state that ""India has since denied any involvement in match fixing, and the ICC has launched an investigation into the matter."" Therefore, these claims contradict the information in the source document.",8,['8'],1
HaluSum001192-0,0,"Burnley host Tottenham  in the Barclays Premier League on Sunday. Sam Vokes' only goal this season came against Spurs in the FA Cup. Tottenham defender Ben Davies ready for Clarets test at Turf Moor.
",0,"These are hallucinations because:
 Hallu_1. The source document does not support the claim that Sam Vokes' only goal this season came against Spurs in the FA Cup. The document mentions Vokes scoring in the FA Cup, but it does not state that this was his only goal of the season.",1,['1'],1
HaluSum001192-1,0,"Ben Davies prepares to face his Welsh teammate Sam Vokes as Tottenham travel to Burnley, with both teams fighting for survival in the Premier League.",1,"These are hallucinations because:
 Hallu_8. The grounding source states that Tottenham is looking to keep alive hopes of European qualification, not fighting for survival, which contradicts the claim in the sentence that both teams are fighting for survival. Burnley is the team fighting for survival as they are 18th and just a point from safety.",8,['8'],1
HaluSum001193-0,0,"Leicester City take on West Ham at the King Power Stadium on Saturday. Foxes boss Nigel Pearson has come under fire this season for some of his antics this season. These have included outbursts to the press and an altercation with Crystal Palace midfielder James McArthur in February. West Ham manager Sam Allardyce has defended Pearson and his record. The pair have worked together before when Pearson was part of Allardyce's coaching team at Newcastle in 2007.
",0,"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which mentions the upcoming game at the King Power Stadium on Saturday, Pearson's controversial incidents including the altercation with James McArthur, and Allardyce's defense of Pearson, referencing their time together at Newcastle in 2007.",12,['12'],0
HaluSum001193-1,0,"Leicester City boss Nigel Pearson gets a vote of confidence from former colleague Sam Allardyce ahead of Saturday's match against West Ham. Pearson's style of management has been criticised this season, but Allardyce admires him for being his own man. Despite being under pressure, Pearson has done an unbelievable job not just at Leicester, but as a manager. West Ham scored with their two only shots on target against Leicester when they beat them 2-0 in December.",1,"These are hallucinations because:
 Hallu_1. The source document does not explicitly state that Sam Allardyce gave a ""vote of confidence"" to Nigel Pearson ahead of the match. While Allardyce defends Pearson and admires him, the specific phrase ""vote of confidence"" is not used, and thus the claim is not supported by the source document. The rest of the sentence is supported by the source document.",1,['1'],1
HaluSum001194-0,0,"John Carver revealed he would use a whip to motivate his players. Newcastle have lost their last four matches against rivals Sunderland. Massadio Haidara has been ruled out for the rest of the campaign. Mehdi Abeid is expected to be in the squad after returning to training. CLICK HERE for all the latest Newcastle United news.
",0,"These are hallucinations because:
 Hallu_1. The source document does mention John Carver's intent to use a whip metaphorically to motivate his players, the loss of the last four matches against Sunderland, and Massadio Haidara's injury ruling him out for the rest of the campaign. However, the source document does not provide any information about Mehdi Abeid returning to training, nor does it include a prompt to ""CLICK HERE for all the latest Newcastle United news."" Therefore, the part about Mehdi Abeid and the prompt for the latest news are not supported by the source document.",1,['1'],1
HaluSum001194-1,0,"John Carver has announced he will be bringing a real whip to the Tyne-Wear derby to motivate his players. Carver is confident it will help Newcastle beat Sunderland having lost their last four matches against their rivals. Massadio Haidara being out for the season will prove to be a major obstacle for the team. Mehdi Abeid has returned to training and is expected to be included in the squad. If you’re looking for the latest Newcastle United news, CLICK HERE.",1,"These are hallucinations because:
 Hallu_8. The source document metaphorically mentions Carver saying he will ""use a whip"" to motivate players, but it does not state that he will bring a real whip to the game. The part about Haidara being out for the season is supported by the source, but the sentence implies it is a new announcement, which is not indicated in the source. The information about Mehdi Abeid is correct as per the source. The prompt to click for the latest Newcastle United news is a fabrication, as there is no URL or direction provided in the source document.",8,['8'],1
HaluSum001195-0,0,"Newcastle hope to avoid third defeat in a row when they face Sunderland. Papiss Cisse has scored 11 Premier League goals this season. 10 of those have been decisive, and the Magpies would be in the relegation zone behind Sunderland without his goals.
",0,"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which states that Newcastle is keen to avoid a third defeat, mentions Cisse's 11 goals and their impact on the team's standing, and the hypothetical position of the team without his goals.",12,['12'],0
HaluSum001195-1,0,"Newcastle's struggles without Papiss Cisse continue as they face rivals Sunderland in a crucial derby. Cisse is the only reason Newcastle is still out of the relegation zone, with his 11 goals the only difference between the two sides. Without him, Newcastle would be sitting at the bottom of the table, struggling to score goals and win games.",1,"These are hallucinations because:
 Hallu_8. The grounding source does not claim that Cisse is the ""only reason"" Newcastle is still out of the relegation zone. It states that without Cisse's goals, Newcastle would be two points adrift of Sunderland in the relegation zone, not necessarily at the bottom of the table. Additionally, the source does not support the claim that Newcastle would struggle to score goals and win games without him, as it only provides a hypothetical scenario regarding their position in the absence of his goals.",8,['8'],1
HaluSum001196-0,0,"Sunderland face Newcastle in the Tyne-Wear deerby on Sunday. Captain John O'Shea has targeted a fifth successive win over rivals. Black Cats are in danger of falling into relegation zone over Easter.
",0,"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which mentions Sunderland's aim for a fifth successive derby victory over Newcastle, the upcoming match at the Stadium of Light on Sunday, and the risk of Sunderland falling into the relegation zone depending on other match outcomes. Therefore, there is no hallucination present.",12,['12'],0
HaluSum001196-1,0,"Sunderland are aiming to break a losing streak in the upcoming Tyne-Wear derby against Newcastle, and captain John O'Shea is confident that they will be able to do so due to strong team spirit and goal-scoring prowess. While Sunderland has been struggling lately, they are hoping to create a new record of wins against a big rival.",1,"These are hallucinations because:
 Hallu_4. The source document states that Sunderland has won the last four meetings, which contradicts the claim in the sentence that Sunderland is aiming to break a losing streak. The rest of the sentence is supported by the source document, which talks about strong team spirit and the opportunity to create a fantastic record.",4,['4'],1
HaluSum001197-0,0,"Stoke City have lost all eight trips to Chelsea since Premier League return. Mark Hughes insists that their fruitless Stamford Bridge visits must end. Chelsea unbeaten in 14 Premier League home games this season (11 wins)
",0,"These are hallucinations because:
 Hallu_2. The source document states that Chelsea have won 11 and drawn three of their 14 home league games this season, which contradicts the claim in the sentence that Chelsea is unbeaten in 14 Premier League home games with 11 wins. The sentence implies there were no draws, which is not the case according to the source document.",2,['2'],1
