EncounterID	SentenceID	Sentence	IsHallucination	GPTreason	GPTReasonCategoryLast	GPTReasonCategoryAll
HaluQA001096-0	0	Who directed the 2017 film in which Kim Hyang-gi starred? The answer is  Lee Na-jeong	0	"These are hallucinations because:
 Hallu_2. The source document states that ""Snowy Road"" is a 2015 film, not 2017 as mentioned in the sentence. The director's name, Lee Na-jeong, is correct, but the year of the film is incorrect."	2	['2']
HaluQA001096-1	0	Who directed the 2017 film in which Kim Hyang-gi starred? The answer is  The 2017 film in which Kim Hyang-gi starred was directed by Kim Young-sam.	1	"These are hallucinations because:
 Hallu_8. The source document states that ""Snowy Road"" is a film directed by Lee Na-jeong, but the sentence claims it was directed by Kim Young-sam, which is a factual contradiction."	8	['8']
HaluQA001097-0	0	Where did Auguste von Müller play Dalila in 1877? The answer is  Grossherzogliches (Grand Ducal) Theater	0	"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which states that Auguste von Müller originated the role of Dalila at the Grossherzogliches (Grand Ducal) Theater in 1877."	12	['12']
HaluQA001097-1	0	Where did Auguste von Müller play Dalila in 1877? The answer is  Auguste von Müller played Dalila in Rome.	1	"These are hallucinations because:
 Hallu_8. The grounding source states that the role of Dalila was first performed in Weimar, not Rome."	8	['8']
HaluQA001098-0	0	Who won the Super Bowl that Big Bad Voodoo Daddy performed at the half-time show? The answer is  Denver Broncos	0	"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which states that the Denver Broncos won Super Bowl XXXIII, the same event where the band played at the half-time show."	12	['12']
HaluQA001098-1	0	Who won the Super Bowl that Big Bad Voodoo Daddy performed at the half-time show? The answer is  Big Bad Voodoo Daddy won the Super Bowl.	1	"These are hallucinations because:
 Hallu_8. The grounding source states that the Denver Broncos defeated the Atlanta Falcons in Super Bowl XXXIII, which is the event where the band played. The sentence incorrectly claims that Big Bad Voodoo Daddy won the Super Bowl, which is a factual contradiction since they were performers, not competitors in the game."	8	['8']
HaluQA001099-0	0	John D. Rockefeller III was the older brother of which chief executive of Chase Manhattan Corporation? The answer is  David Rockefeller	0	"These are hallucinations because:
 Hallu_1. The source document does not mention John D. Rockefeller III, therefore the relationship between John D. Rockefeller III and David Rockefeller as brothers is not supported by the source document."	1	['1']
HaluQA001099-1	0	John D. Rockefeller III was the older brother of which chief executive of Chase Manhattan Corporation? The answer is  John D. Rockefeller III did not have any siblings.	1	"These are hallucinations because:
 Hallu_8. The grounding source clearly states that David Rockefeller was a son of John D. Rockefeller Jr., which implies that he had siblings, contradicting the claim in the sentence that John D. Rockefeller III did not have any siblings."	8	['8']
HaluQA001100-0	0	What member of Slam Creepers made a version of “Hooked on a Feeling” The answer is  Björn Skifs	0	"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document which states that Björn Skifs, a member of Slam Creepers, later found success with the number 1 hit ""Hooked on a Feeling"" as a member of Blue Swede."	12	['12']
HaluQA001100-1	0	What member of Slam Creepers made a version of “Hooked on a Feeling” The answer is  “Hooked on a Feeling” was made by Slam Creepers' member.	1	"These are hallucinations because:
 Hallu_8. The source document states that ""Hooked on a Feeling"" was a hit for Björn Skifs as a member of Blue Swede, not as a member of Slam Creepers. The sentence incorrectly attributes the song to Slam Creepers' member, which contradicts the grounding source."	8	['8']
HaluQA001101-0	0	Héctor Canziani  is best known for his directorship and production of the 1950 tango dancing film Al Compás de tu Mentira based on a play by a writer who passed away in which year ? The answer is  1900	0	"These are hallucinations because:
 Hallu_1. The source document does not mention Héctor Canziani in relation to the film ""Al Compás de tu Mentira"" or in any context. The sentence introduces an entity, Héctor Canziani, that is not present in the grounding source."	1	['1']
HaluQA001101-1	0	Héctor Canziani  is best known for his directorship and production of the 1950 tango dancing film Al Compás de tu Mentira based on a play by a writer who passed away in which year ? The answer is  The writer who passed away in 1905.	1	"These are hallucinations because:
 Hallu_2. The source document states that Oscar Wilde passed away on November 30, 1900, not in 1905, which is a contradiction in numeric value."	2	['2']
HaluQA001102-0	0	Which episode of the HBO series that premiered on June 2, 2002 was written by Eric Overmyer ? The answer is  Misgivings	0	"These are hallucinations because:
 Hallu_1. The source document does not provide any information about the writer of the episode ""Misgivings,"" so the claim that Eric Overmyer wrote it cannot be supported by the provided text."	1	['1']
HaluQA001102-1	0	Which episode of the HBO series that premiered on June 2, 2002 was written by Eric Overmyer ? The answer is  Eric Overmyer wrote the last episode.	1	"These are hallucinations because:
 Hallu_1. The source document does not provide any information about Eric Overmyer writing the last episode of ""The Wire"" or any specific episode."	1	['1']
HaluQA001103-0	0	In what year did the railroad that built the High Bridge cease to operate? The answer is  1996	0	"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document which states ""Burlington Northern operated between 1970 and 1996."" Therefore, the sentence is not a hallucination."	12	['12']
HaluQA001103-1	0	In what year did the railroad that built the High Bridge cease to operate? The answer is  1986, due to financial difficulties.	1	"These are hallucinations because:
 Hallu_2. The source document states that ""Burlington Northern operated between 1970 and 1996,"" which contradicts the year 1986 mentioned in the sentence."	2	['2']
HaluQA001104-0	0	Walls Have Eyes was produced by a member of what band? The answer is  the Bee Gees	0	"These are hallucinations because:
 Hallu_1. The source document does not mention the album ""Walls Have Eyes,"" nor does it state that Maurice Gibb produced it as a member of the Bee Gees. The sentence introduces a specific album and implies a connection that is not present in the source document."	1	['1']
HaluQA001104-1	0	Walls Have Eyes was produced by a member of what band? The answer is  The Walls Have Eyes was produced by a member of Gibb family.	1	"These are hallucinations because:
 Hallu_5. The source document states that Maurice Gibb, a member of the Bee Gees, produced the album. The sentence incorrectly categorizes the producer as a member of the ""Gibb family"" band, which is not mentioned in the source document. The correct categorization should be a member of the Bee Gees."	5	['5']
HaluQA001105-0	0	In which state is the Seattle Redhawks women's basketball team found? The answer is  Washington	0	"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which states that Seattle University is located in Seattle, Washington, and the Seattle Redhawks women's basketball team represents Seattle University. Therefore, the answer that the team is found in Washington is correct and not a hallucination."	12	['12']
HaluQA001105-1	0	In which state is the Seattle Redhawks women's basketball team found? The answer is  The Seattle Redhawks women's basketball team is located in Oregon.	1	"These are hallucinations because:
 Hallu_8. The grounding source clearly states that Seattle University is located in Seattle, Washington, which contradicts the claim in the sentence that the team is located in Oregon."	8	['8']
HaluQA001106-0	0	Did the band Saosin form before the band No Devotion? The answer is  yes	0	"These are hallucinations because:
 Hallu_1. The source document does not provide any information about the formation dates of No Devotion relative to Saosin, so the claim that Saosin formed before No Devotion cannot be supported by the provided text."	1	['1']
HaluQA001106-1	0	Did the band Saosin form before the band No Devotion? The answer is  No, Saosin formed after No Devotion.	1	"These are hallucinations because:
 Hallu_2. The source document states that No Devotion was formed in 2014 and Saosin recorded its first EP in 2003, which means Saosin was formed before No Devotion. The sentence incorrectly states that Saosin formed after No Devotion, which is a contradiction in numeric value."	2	['2']
HaluQA001107-0	0	What was the nationality of the defending champion at the Men's Singles tournament of the 2013 BWF World Championships? The answer is  Chinese	0	"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document which states ""Lin Dan was the defending champion"" and ""Lin Dan is a Chinese professional badminton player,"" confirming that the defending champion's nationality is Chinese."	12	['12']
HaluQA001107-1	0	What was the nationality of the defending champion at the Men's Singles tournament of the 2013 BWF World Championships? The answer is  The defending champion was Malaysian.	1	"These are hallucinations because:
 Hallu_8. The source document states that Lin Dan, who was the defending champion, is a Chinese professional badminton player, which contradicts the claim that the defending champion was Malaysian."	8	['8']
HaluQA001108-0	0	Who is the founder and head of brewing company based in Milton, Delaware? The answer is  Sam Calagione	0	"These are hallucinations because:
 Hallu_12. The sentence is actually supported by the source document, which states ""Sam Calagione, the founder and head of Dogfish Head Brewery in Milton, Delaware"". Therefore, the sentence is not a hallucination."	12	['12']
HaluQA001108-1	0	Who is the founder and head of brewing company based in Milton, Delaware? The answer is  The founder and head of the brewing company based in Delaware is John Smith.	1	"These are hallucinations because:
 Hallu_8. The grounding source clearly states that Sam Calagione is the founder and head of Dogfish Head Brewery in Milton, Delaware, but the response sentence incorrectly claims that John Smith is the founder and head of the brewing company based in Delaware."	8	['8']
HaluQA001109-0	0	Which form of plant is only found in Australia, Hakea or Blechnum? The answer is  Hakea	0	"These are hallucinations because:
 Hallu_1. The source document states that Hakea is native to Australia, but it does not claim that Blechnum is not found in Australia. Therefore, the sentence is not supported by the source document."	1	['1']
HaluQA001109-1	0	Which form of plant is only found in Australia, Hakea or Blechnum? The answer is  Both Hakea and Blechnum are unique to Australia.	1	"These are hallucinations because:
 Hallu_8. The grounding source states that ""Blechnum"" species reach cool temperate latitudes in both the Southern Hemisphere and Northern Hemisphere, which contradicts the claim that Blechnum is unique to Australia. The source only supports the claim that Hakea is native to Australia."	8	['8']
HaluQA001110-0	0	Which American actor, performance artist, and filmmaker directed  an American short slasher film That was released on October 31, 2011? The answer is  Shia LaBeouf	0	"These are hallucinations because:
 Hallu_12. The sentence is a question that is directly answered by the source document, which states that Shia LaBeouf directed ""Maniac,"" an American short slasher film released on October 31, 2011. Therefore, there is no hallucination present in this sentence."	12	['12']
HaluQA001110-1	0	Which American actor, performance artist, and filmmaker directed  an American short slasher film That was released on October 31, 2011? The answer is  Timothy Olyphant directed Maniac.	1	"These are hallucinations because:
 Hallu_8. The grounding source states that ""Maniac"" was directed by Shia LaBeouf, but the response sentence incorrectly claims that Timothy Olyphant directed it."	8	['8']
HaluQA001111-0	0	The Single Guy is an American television sitcom that ran for two seasons on NBC, from September 1995 to April 1997, the series starred Ming-Na Wen as Sam's wife, Ming-Na Wen is an American actress, born when? The answer is  November 20, 1963	0	"These are hallucinations because:
 Hallu_1. The source document does not mention the title of the series ""The Single Guy"" nor does it provide the specific run dates or network (NBC). The birthdate of Ming-Na Wen is correct, but the context of the series and its run is not supported by the source document."	1	['1']
HaluQA001111-1	0	The Single Guy is an American television sitcom that ran for two seasons on NBC, from September 1995 to April 1997, the series starred Ming-Na Wen as Sam's wife, Ming-Na Wen is an American actress, born when? The answer is  Ming-Na Wen, born in 1963.	1	"These are hallucinations because:
 Hallu_1. The source document does not mention the title of the series ""The Single Guy,"" nor does it provide the specific run dates from September 1995 to April 1997. The sentence structure implies that the information about the show's run is supported by the source document, which it is not. However, the part about Ming-Na Wen being an American actress born on November 20, 1963, is supported by the source document."	1	['1']
HaluQA001112-0	0	In which decade was the Ivel Z3 and the Prológica CP-400 developed in? The answer is  developed by Ivasim in 1980s	0	"These are hallucinations because:
 Hallu_1. The source document does not provide information about the development of the Prológica CP-400, only the Ivel Z3 is mentioned as being developed in the 1980s by Ivasim. The sentence incorrectly groups the development of both computers into the same decade without supporting evidence from the source document."	1	['1']
HaluQA001112-1	0	In which decade was the Ivel Z3 and the Prológica CP-400 developed in? The answer is  The Ivel Z3 and Prológica CP-400 were developed in the 1970s.	1	"These are hallucinations because:
 Hallu_2. The source document states that the Ivel Z3 was developed in the 1980s and the Prológica CP series was brought to market in the middle of 1984, which contradicts the claim in the sentence that they were developed in the 1970s."	2	['2']
HaluQA001113-0	0	Stagger Lee was developed in collaboration with the school of arts at what university founded in 1911? The answer is  Southern Methodist University	0	"These are hallucinations because:
 Hallu_1. The source document does not provide any information that Stagger Lee was developed in collaboration with the school of arts at Southern Methodist University."	1	['1']
HaluQA001113-1	0	Stagger Lee was developed in collaboration with the school of arts at what university founded in 1911? The answer is  Stagger Lee was developed in collaboration with the school of arts at University of Texas.	1	"These are hallucinations because:
 Hallu_8. The grounding source states that Southern Methodist University (SMU) is the university founded in 1911, but the response sentence incorrectly claims that the University of Texas was the collaborator on Stagger Lee."	8	['8']
HaluQA001114-0	0	"King of Queens is the debut studio album by Nigerian singer Yemi Alade, it features guest appearances and skits from which Ghanaian hip hop and hiplife duo from Tema made up of Faisal Hakeem ""(Paedae da Pralem/Omar Sterling)"", and Rashid Mugeez ""(Mugeez)""? The answer is  R2Bees"	0	"These are hallucinations because:
 Hallu_12. The sentence is not a hallucination; it is supported by the source document which states that R2Bees, the Ghanaian hip hop and hiplife duo from Tema made up of Faisal Hakeem and Rashid Mugeez, made guest appearances."	12	['12']
HaluQA001114-1	0	"King of Queens is the debut studio album by Nigerian singer Yemi Alade, it features guest appearances and skits from which Ghanaian hip hop and hiplife duo from Tema made up of Faisal Hakeem ""(Paedae da Pralem/Omar Sterling)"", and Rashid Mugeez ""(Mugeez)""? The answer is  King of Queens features Chidinma and Diamond Platnumz."	1	"These are hallucinations because:
 Hallu_5. The sentence incorrectly categorizes the entity by stating that ""King of Queens features Chidinma and Diamond Platnumz"" as the answer to the question about the Ghanaian hip hop and hiplife duo, when the source document clearly states that R2Bees is the duo from Ghana made up of Faisal Hakeem and Rashid Mugeez."	5	['5']
HaluQA001115-0	0	"Which album from the band with singer, rhythm guitarist and songwriter Ric Ocasek, singer and bassist Benjamin Orr, lead guitarist Elliot Easton, keyboardist Greg Hawkes and drummer David Robinson included the song ""I'm Not the One""? The answer is  ""Shake It Up"""	0	"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which states that ""I'm Not the One"" is a song by The Cars from their fourth album, ""Shake It Up"", and lists the band members including Ric Ocasek, Benjamin Orr, Elliot Easton, Greg Hawkes, and David Robinson."	12	['12']
HaluQA001115-1	0	"Which album from the band with singer, rhythm guitarist and songwriter Ric Ocasek, singer and bassist Benjamin Orr, lead guitarist Elliot Easton, keyboardist Greg Hawkes and drummer David Robinson included the song ""I'm Not the One""? The answer is  The song ""I'm Not the One"" is included in the album ""Candy-O""."	1	"These are hallucinations because:
 Hallu_8. The grounding source states that the song ""I'm Not the One"" is from the album ""Shake It Up"", but the response sentence incorrectly claims that the song is included in the album ""Candy-O""."	8	['8']
HaluQA001116-0	0	The Curzon Ashton L.F.C. consists of which gender? The answer is  Ladies	0	"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document which states ""Curzon Ashton Ladies Football Club is an English women's football club"". Therefore, the answer ""Ladies"" is correct and not a hallucination."	12	['12']
HaluQA001116-1	0	The Curzon Ashton L.F.C. consists of which gender? The answer is  The Curzon Ashton L.F.C. consists mostly of ladies.	1	"These are hallucinations because:
 Hallu_1. The source document clearly states ""Curzon Ashton Ladies Football Club is an English women's football club,"" which directly supports the claim that the club consists of ladies. Therefore, the sentence is not a hallucination and does not fit any of the provided hallucination categories."	1	['1']
HaluQA001117-0	0	"Where does Irina Peltsin's character live in the show ""The Sopranos""? The answer is  New Jersey"	0	"These are hallucinations because:
 Hallu_1. The source document does not provide any information about where the character Irina Peltsin lives in the show ""The Sopranos""."	1	['1']
HaluQA001117-1	0	"Where does Irina Peltsin's character live in the show ""The Sopranos""? The answer is  Irina Peltsin's character lives in Florida."	1	"These are hallucinations because:
 Hallu_1. The source document does not provide any information about where the character Irina Peltsin lives in the show ""The Sopranos""."	1	['1']
HaluQA001118-0	0	What network did the 2003 animated television show voiced by Jim Conroy air on? The answer is  NBC's Discovery Kids	0	"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document which states ""The show premiered on NBC's Discovery Kids on NBC from November 1, 2003"" indicating that the network the show aired on was indeed NBC's Discovery Kids."	12	['12']
HaluQA001118-1	0	What network did the 2003 animated television show voiced by Jim Conroy air on? The answer is  Jim Conroy voiced characters on animated television shows on NBC.	1	"These are hallucinations because:
 Hallu_12. The sentence is actually supported by the source document, which states that ""Kenny the Shark"" premiered on ""NBC's Discovery Kids on NBC,"" and Jim Conroy is known for appearing on television shows including ""Kenny the Shark."" Therefore, the sentence is not a hallucination."	12	['12']
HaluQA001119-0	0	What country was Daniel Awde born in? The answer is  United Kingdom	0	"These are hallucinations because:
 Hallu_1. The source document specifies that Daniel ""Dan"" Awde was born in Hammersmith, London, but it does not explicitly state that he was born in the United Kingdom. However, since Hammersmith is a district in London, and London is the capital city of England and the United Kingdom, the country of birth can be inferred as the United Kingdom using basic domain/common knowledge. Therefore, this is not a hallucination."	1	['1']
HaluQA001119-1	0	What country was Daniel Awde born in? The answer is  Daniel Awde was born in London.	1	"These are hallucinations because:
 Hallu_1. The source document specifies that Daniel ""Dan"" Awde was born in Hammersmith, London, which is a district within London. The sentence incorrectly implies that he was born in the city of London without specifying the district, which could be misleading. However, since Hammersmith is indeed within London, the sentence is not entirely incorrect but lacks the specificity provided in the source document."	1	['1']
HaluQA001120-0	0	Which American singer appeared in music videos for R&B group B2K and also featured on the mixtape Detroit by American rapper Big Sean?  The answer is  Jhené Aiko	0	"These are hallucinations because:
 Hallu_1. The source document does not mention Jhené Aiko's involvement with the mixtape ""Detroit"" by American rapper Big Sean."	1	['1']
HaluQA001120-1	0	Which American singer appeared in music videos for R&B group B2K and also featured on the mixtape Detroit by American rapper Big Sean?  The answer is  James Fauntleroy appeared with B2K.	1	"These are hallucinations because:
 Hallu_1. The source document does not mention James Fauntleroy's involvement with the mixtape ""Detroit"" by Big Sean, only his appearance in music videos for R&B group B2K."	1	['1']
HaluQA001121-0	0	Yang Yun-ho has directed the 2004 South Korean film based on which Japanese book? The answer is  Karate Baka Ichidai	0	"These are hallucinations because:
 Hallu_12. The sentence is actually supported by the source document, which states that ""Fighter in the Wind"" is a 2004 South Korean film based on the Japanese book ""Karate Baka Ichidai"". Therefore, the sentence is not a hallucination."	12	['12']
HaluQA001121-1	0	Yang Yun-ho has directed the 2004 South Korean film based on which Japanese book? The answer is  Yang Yun-ho has never directed a film based on a Japanese book.	1	"These are hallucinations because:
 Hallu_3. The source document states that ""Fighter in the Wind"" is a 2004 South Korean film directed by Yang Yun-ho and is based on the Japanese book ""Karate Baka Ichidai"". The response sentence flips this positive fact to a negative by claiming Yang Yun-ho has never directed a film based on a Japanese book."	3	['3']
HaluQA001122-0	0	"Who is the half-brother of the man whose mother was also known as M. Bible? The answer is  William ""Bill"" Murray"	0	"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which states that Jon Garth Murray was the second son of Madalyn Murray O'Hair and that William ""Bill"" Murray was his half-brother. The source document also mentions that Madalyn Murray O'Hair used multiple pseudonyms, including M. Bible. Therefore, the sentence is accurate and not a hallucination."	12	['12']
HaluQA001122-1	0	"Who is the half-brother of the man whose mother was also known as M. Bible? The answer is  The man who was also known as M. Bible had a half-brother named William ""Bill"" Murray."	1	"These are hallucinations because:
 Hallu_1. The source document does not support the claim that Jon Garth Murray was also known as M. Bible. It states that Madalyn Murray O'Hair used multiple pseudonyms, her most preferred being M. Bible. Therefore, the sentence incorrectly attributes the pseudonym M. Bible to Jon Garth Murray instead of Madalyn Murray O'Hair."	1	['1']
HaluQA001123-0	0	Which British aristocrat and politician born in 1945 served as the Chairman of the Council of King's College London before Christopher Geidt? The answer is  Duke of Wellington	0	"These are hallucinations because:
 Hallu_1. The source document does not provide information about who served as the Chairman of the Council of King's College London before Christopher Geidt, so the claim that the Duke of Wellington served before him cannot be verified from the provided text."	1	['1']
HaluQA001123-1	0	Which British aristocrat and politician born in 1945 served as the Chairman of the Council of King's College London before Christopher Geidt? The answer is  No hallucinated answer can be generated using the methods I have learned. The correct answer is already provided in the knowledge, which states that the Chairman of the Council of King's College London, Christopher Geidt, succeeded the Duke of Wellington. Therefore, the right answer is 'Duke of Wellington'.	1	"These are hallucinations because:
 Hallu_12. The sentence is not hallucinated; it correctly identifies the Duke of Wellington as the person whom Christopher Geidt succeeded as Chairman of the Council of King's College London. The source document supports this information."	12	['12']
HaluQA001124-0	0	Which novelist, Raymond Queneau or Peter Straub, has received the Bram Stoker Award? The answer is  Peter Francis Straub	0	"These are hallucinations because:
 Hallu_1. The source document does not explicitly state that Peter Straub has received the Bram Stoker Award, even though it mentions he has received numerous literary honors. Without specific confirmation in the source document, the claim is not supported."	1	['1']
HaluQA001124-1	0	Which novelist, Raymond Queneau or Peter Straub, has received the Bram Stoker Award? The answer is  Raymond Queneau has also received Bram Stoker Award.	1	"These are hallucinations because:
 Hallu_8. The grounding source states that Peter Straub has received numerous literary honors such as the Bram Stoker Award, but there is no mention of Raymond Queneau receiving the Bram Stoker Award. The claim about Raymond Queneau receiving the award contradicts the information in the source document."	8	['8']
HaluQA001125-0	0	Which film was produced first, Gay Sex in the 70s or Listen to Britain? The answer is  Listen to Britain	0	"These are hallucinations because:
 Hallu_2. The source document provides the production years for both films: ""Gay Sex in the 70s is a 2005 American documentary film"" and ""Listen to Britain is a 1942 British propaganda short film."" The sentence states that ""Listen to Britain"" was produced first, which is supported by the source document and therefore is not a hallucination."	2	['2']
HaluQA001125-1	0	Which film was produced first, Gay Sex in the 70s or Listen to Britain? The answer is  Gay Sex in the 70s was produced first.	1	"These are hallucinations because:
 Hallu_2. The source document provides the production years for both films, stating ""Gay Sex in the 70s is a 2005 American documentary film"" and ""Listen to Britain is a 1942 British propaganda short film."" Therefore, the claim that ""Gay Sex in the 70s was produced first"" contradicts the numeric values given in the source document."	2	['2']
HaluQA001126-0	0	When was the Commissioner and former Governor of South Australia born who was also chancellor of the University of Adelaide? The answer is  4 May 1952)	0	"These are hallucinations because:
 Hallu_12. The sentence is not a hallucination; it is supported by the source document which states: ""Rear Admiral Kevin John Scarce (born 4 May 1952)""."	12	['12']
HaluQA001126-1	0	When was the Commissioner and former Governor of South Australia born who was also chancellor of the University of Adelaide? The answer is  The Commissioner was born on May 5th, 1952.	1	"These are hallucinations because:
 Hallu_2. The source document states that Kevin Scarce was born on ""4 May 1952,"" but the sentence incorrectly claims he was born on ""May 5th, 1952,"" which is a contradiction in numeric value."	2	['2']
HaluQA001127-0	0	In what year was the founder of 'the Chess Player's Chronicle' born? The answer is  1810	0	"These are hallucinations because:
 Hallu_12. The sentence is not a hallucination; it is supported by the source document which states ""Howard Staunton (1810 – 22 June 1874) was an English chess master..."" indicating that he was born in 1810."	12	['12']
HaluQA001127-1	0	In what year was the founder of 'the Chess Player's Chronicle' born? The answer is  The founder of 'the Chess Player's Chronicle' was born in the 19th century.	1	"These are hallucinations because:
 Hallu_2. The source document provides the exact birth year of Howard Staunton, the founder of 'The Chess Player's Chronicle', as 1810. The response sentence provides a century (the 19th century) instead of the specific year, which is a less precise numeric value than the source document."	2	['2']
HaluQA001128-0	0	Duke is a fictional character who is portrayed by an actor who made his film debut in what 2005 film? The answer is  Coach Carter	0	"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which states that Channing Tatum, the actor who portrays Duke, made his film debut in ""Coach Carter"" (2005)."	12	['12']
HaluQA001128-1	0	Duke is a fictional character who is portrayed by an actor who made his film debut in what 2005 film? The answer is  Channing Tatum debuted in Coach Carter.	1	"These are hallucinations because:
 Hallu_12. The sentence is actually supported by the source document, which states that Channing Tatum made his film debut in ""Coach Carter"" (2005) and that he portrays Duke. The sentence is a rephrased version of the facts presented in the source document."	12	['12']
HaluQA001129-0	0	Marguerite Coppin was a pioneer in women's rights along with the activist and suffragette leader of what nationality? The answer is  British	0	"These are hallucinations because:
 Hallu_1. The source document does not mention Marguerite Coppin, therefore, we cannot confirm from the provided text that she was a pioneer in women's rights or that she was associated with Emmeline Pankhurst beyond being compared to her. The sentence implies a direct association with Emmeline Pankhurst's nationality, which is not supported by the source document."	1	['1']
HaluQA001129-1	0	Marguerite Coppin was a pioneer in women's rights along with the activist and suffragette leader of what nationality? The answer is  Marguerite Coppin was a pioneer for women's rights like British activist Emmeline Pankhurst.	1	"These are hallucinations because:
 Hallu_1. The source document does not mention Marguerite Coppin at all, so the claim that she was a pioneer in women's rights along with Emmeline Pankhurst is not supported by the provided text."	1	['1']
HaluQA001130-0	0	The 1981 Nebraska Cornhuskers football team represented the largest university in which system? The answer is  the University of Nebraska system	0	"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document which states ""the largest in the University of Nebraska system."" Therefore, it is not a hallucination."	12	['12']
HaluQA001130-1	0	The 1981 Nebraska Cornhuskers football team represented the largest university in which system? The answer is  The 1981 Nebraska Cornhuskers football team represented Lincoln in the NCAA Division I-A football season.	1	"These are hallucinations because:
 Hallu_8. The grounding source states that the University of Nebraska–Lincoln is the largest in the University of Nebraska system, but the response sentence incorrectly claims that the team represented ""Lincoln"" instead of the correct entity, ""the University of Nebraska–Lincoln."""	8	['8']
HaluQA001131-0	0	Who was born first, Yakov Protazanov or Cynthia Mort? The answer is  Yakov Alexandrovich Protazanov	0	"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which provides the birth dates of both Yakov Protazanov and Cynthia Mort, allowing for a comparison and confirmation of who was born first. Yakov Protazanov was born in 1881 and Cynthia Mort in 1956, so the sentence is accurate and not a hallucination."	12	['12']
HaluQA001131-1	0	Who was born first, Yakov Protazanov or Cynthia Mort? The answer is  Cynthia Mort was born first.	1	"These are hallucinations because:
 Hallu_2. The source document clearly states that Yakov Protazanov was born on January 23 (O.S. February 4), 1881, and Cynthia Mort was born on June 18, 1956. Therefore, Yakov Protazanov was born first, not Cynthia Mort, which contradicts the numeric value of their birth years in the sentence."	2	['2']
HaluQA001132-0	0	Which film came out later, Pocahontas or The Game Plan? The answer is  The Game Plan	0	"These are hallucinations because:
 Hallu_12. The sentence is a question followed by the correct answer, which is supported by the source document. The source document states that ""Pocahontas is a 1995 American animated musical"" and ""The Game Plan is a 2007 American family comedy film,"" which indicates that The Game Plan came out later. Therefore, there is no hallucination present in this sentence."	12	['12']
HaluQA001132-1	0	Which film came out later, Pocahontas or The Game Plan? The answer is  Pocahontas and The Game Plan released similarly.	1	"These are hallucinations because:
 Hallu_2. The source document clearly states the release years of both films: ""Pocahontas is a 1995 American animated musical"" and ""The Game Plan is a 2007 American family comedy film"". This contradicts the claim in the sentence that Pocahontas and The Game Plan released similarly."	2	['2']
HaluQA001133-0	0	What series does the American character actor best-known for playing General Hammond star in the first episode? The answer is  Twin Peaks	0	"These are hallucinations because:
 Hallu_1. The source document does not support the claim that the actor known for playing General Hammond stars in the first episode of ""Twin Peaks"". It only states that Don S. Davis played Major Garland Briggs in the series ""Twin Peaks"" (1990–1991), but does not specify his appearance in the first episode."	1	['1']
HaluQA001133-1	0	What series does the American character actor best-known for playing General Hammond star in the first episode? The answer is  The actor played General Hammond in Lost.	1	"These are hallucinations because:
 Hallu_1. The source document states that Don S. Davis played General Hammond in ""Stargate SG-1"" and Major Garland Briggs in ""Twin Peaks"", but there is no mention of him playing a character in ""Lost""."	1	['1']
HaluQA001134-0	0	Buck Barrow is married to what fringe member of Bonnie and Clyde's gang born in 1911 The answer is  Blanche Barrow	0	"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which states that Blanche Barrow, born in 1911, was the wife of Buck Barrow and a fringe member of Bonnie and Clyde's gang."	12	['12']
HaluQA001134-1	0	Buck Barrow is married to what fringe member of Bonnie and Clyde's gang born in 1911 The answer is  Blanche, born in 1911.	1	"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which states that Blanche Barrow, born in 1911, was the wife of Buck Barrow and a fringe member of Bonnie and Clyde's gang."	12	['12']
HaluQA001135-0	0	The End is an EP by English heavy metal band Black Sabbath, released on which date, it was only available at dates on their final tour The End Tour, the farewell tour of the heavy metal band Black Sabbath? The answer is  January 20, 2016	0	"These are hallucinations because:
 Hallu_1. The source document does not state that the EP was only available at dates on their final tour."	1	['1']
HaluQA001135-1	0	The End is an EP by English heavy metal band Black Sabbath, released on which date, it was only available at dates on their final tour The End Tour, the farewell tour of the heavy metal band Black Sabbath? The answer is  The EP release date is January 20th, 2016.	1	"These are hallucinations because:
 Hallu_1. The source document does not state that the EP was only available at dates on their final tour."	1	['1']
HaluQA001136-0	0	"Which actress in ""Raja Rajendra"" was also in ""Drishyam""? The answer is  Ishita Dutta"	0	"These are hallucinations because:
 Hallu_1. The source document does not mention the film ""Raja Rajendra,"" therefore, the connection between Ishita Dutta and ""Raja Rajendra"" cannot be confirmed from the provided source."	1	['1']
